200 | 0
216 | 0
232 | 0
248 | 0
264 | 0
280 | 0
296 | 0
312 | 0
328 | 0
344 | 0
360 | 0
376 | 0
392 | 0
408 | 0
424 | 0
440 | 0
456 | 0
472 | 0
488 | 0
504 | 0
520 | 0
536 | 0
552 | 0
568 | 0
584 | 0
600 | 0
616 | 0
632 | 0
648 | 0
664 | 0
680 | 0
696 | 0
712 | 0
728 | 0
744 | 0
760 | 0
776 | 0
792 | 0
808 | 0
824 | 0
840 | 0
856 | 0
872 | 0
888 | 0
904 | 0
920 | 0
936 | 0
952 | 0
968 | 31
984 | 63
1000 | 95
1016 | 127
1032 | 159
1048 | 207
1064 | 239
1080 | 271
1096 | 303
1112 | 337
1128 | 337
1144 | 375
1160 | 408
1176 | 424
1192 | 440
1208 | 456
1224 | 472
1240 | 488
1256 | 488
1272 | 504
1288 | 542
1304 | 605
1320 | 669
1336 | 749
1352 | 767
1368 | 799
1384 | 824
1400 | 808
1416 | 794
1432 | 784
1448 | 784
1464 | 797
1480 | 829
1496 | 826
1512 | 833
1528 | 842
1544 | 810
1560 | 778
1576 | 746
1592 | 745
1608 | 760
1624 | 771
1640 | 725
1656 | 693
1672 | 632
1688 | 565
1704 | 485
1720 | 405
1736 | 356
1752 | 324
1768 | 292
1784 | 260
1800 | 228
1816 | 200
1832 | 200
1848 | 200
1864 | 200
1880 | 200
1896 | 200
1912 | 200
1928 | 200
1944 | 200
1960 | 200
1976 | 200
1992 | 200
2008 | 200
2024 | 200
2040 | 200
2056 | 200
2072 | 200
2088 | 200
2104 | 200
2120 | 200
2136 | 200
2152 | 200
2168 | 200
2184 | 200
2200 | 200
2216 | 200
2232 | 200
2248 | 200
2264 | 200
2280 | 200
2296 | 200
2312 | 200
2328 | 200
2344 | 200
2360 | 207
2376 | 239
2392 | 271
2408 | 303
2424 | 335
2440 | 367
2456 | 456
2472 | 440
2488 | 510
2504 | 542
2520 | 574
2536 | 606
2552 | 638
2568 | 647
2584 | 615
2600 | 583
2616 | 551
2632 | 519
2648 | 487
2664 | 422
2680 | 438
2696 | 344
2712 | 312
2728 | 280
2744 | 248
2760 | 216
2776 | 200
2792 | 200
2808 | 200
2824 | 200
2840 | 200
2856 | 200
2872 | 200
2888 | 200
2904 | 200
2920 | 200
2936 | 200
2952 | 200
2968 | 200
2984 | 200
3000 | 200
3016 | 200
3032 | 200
3048 | 200
3064 | 200
3080 | 200
3096 | 200
3112 | 200
3128 | 200
3144 | 200
3160 | 200
3176 | 200
3192 | 200
3208 | 200
3224 | 200
3240 | 200
3256 | 200
3272 | 219
3288 | 251
3304 | 283
3320 | 315
3336 | 347
3352 | 379
3368 | 411
